subject,session,task,run,local_row_idx,global_row_idx,text_embedding_idx,label_id,start_time,stop_time,sfreq,start_sample,stop_sample,n_samples,eeg_vhdr_path,events_tsv_path,text_embedding_path
sub-01,ses-garnettdream,lis,23,214,1992,2009,102009,565.732000,568.700000,250.000000,141433,142175,742,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,215,1993,2010,102010,568.728000,569.944000,250.000000,142182,142486,304,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,216,1994,2011,102011,569.976000,571.192000,250.000000,142494,142798,304,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,217,1995,2012,102012,571.236000,574.692000,250.000000,142809,143673,864,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,218,1996,2013,102013,574.748000,576.700000,250.000000,143687,144175,488,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,219,1997,2014,102014,576.748000,580.944000,250.000000,144187,145236,1049,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,220,1998,2015,102015,580.988000,581.448000,250.000000,145247,145362,115,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,221,1999,2016,102016,581.480000,584.692000,250.000000,145370,146173,803,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,222,2000,2017,102017,584.744000,587.948000,250.000000,146186,146987,801,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,223,2001,2018,102018,587.980000,590.692000,250.000000,146995,147673,678,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,224,2002,2019,102019,590.728000,591.192000,250.000000,147682,147798,116,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,225,2003,2020,102020,591.216000,592.192000,250.000000,147804,148048,244,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,226,2004,2021,102021,592.236000,594.692000,250.000000,148059,148673,614,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,227,2005,2022,102022,594.732000,598.448000,250.000000,148683,149612,929,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,228,2006,2023,102023,598.476000,598.944000,250.000000,149619,149736,117,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,229,2007,2024,102024,598.964000,599.444000,250.000000,149741,149861,120,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,230,2008,2025,102025,599.476000,601.944000,250.000000,149869,150486,617,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,231,2009,2026,102026,601.988000,605.024000,250.000000,150497,151256,759,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,232,2010,2027,102027,605.072000,607.944000,250.000000,151268,151986,718,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,233,2011,2028,102028,607.992000,610.940000,250.000000,151998,152735,737,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,23,234,2012,2029,102029,610.984000,613.944000,250.000000,152746,153486,740,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-23_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,0,2013,2030,102030,4.904000,5.148000,250.000000,1226,1287,61,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,1,2014,2031,102031,5.184000,8.152000,250.000000,1296,2038,742,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,2,2015,2032,102032,8.184000,11.160000,250.000000,2046,2790,744,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,3,2016,2033,102033,11.208000,11.920000,250.000000,2802,2980,178,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,4,2017,2034,102034,11.968000,16.416000,250.000000,2992,4104,1112,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,5,2018,2035,102035,16.472000,20.664000,250.000000,4118,5166,1048,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,6,2019,2036,102036,20.712000,22.160000,250.000000,5178,5540,362,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,7,2020,2037,102037,22.200000,24.916000,250.000000,5550,6229,679,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,8,2021,2038,102038,24.964000,27.416000,250.000000,6241,6854,613,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,9,2022,2039,102039,27.464000,30.916000,250.000000,6866,7729,863,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,10,2023,2040,102040,30.968000,33.416000,250.000000,7742,8354,612,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,11,2024,2041,102041,33.464000,35.160000,250.000000,8366,8790,424,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,12,2025,2042,102042,35.224000,39.920000,250.000000,8806,9980,1174,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,13,2026,2043,102043,39.968000,42.916000,250.000000,9992,10729,737,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,14,2027,2044,102044,42.960000,44.664000,250.000000,10740,11166,426,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,15,2028,2045,102045,44.696000,46.164000,250.000000,11174,11541,367,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,16,2029,2046,102046,46.200000,47.920000,250.000000,11550,11980,430,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,17,2030,2047,102047,47.968000,50.664000,250.000000,11992,12666,674,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,18,2031,2048,102048,50.728000,55.672000,250.000000,12682,13918,1236,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,19,2032,2049,102049,55.736000,59.668000,250.000000,13934,14917,983,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,20,2033,2050,102050,59.720000,62.916000,250.000000,14930,15729,799,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,21,2034,2051,102051,62.968000,65.176000,250.000000,15742,16294,552,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,22,2035,2052,102052,65.220000,69.408000,250.000000,16305,17352,1047,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,23,2036,2053,102053,69.472000,72.164000,250.000000,17368,18041,673,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,24,2037,2054,102054,72.240000,76.912000,250.000000,18060,19228,1168,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,25,2038,2055,102055,76.976000,81.160000,250.000000,19244,20290,1046,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,26,2039,2056,102056,81.216000,83.420000,250.000000,20304,20855,551,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,27,2040,2057,102057,83.464000,86.912000,250.000000,20866,21728,862,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,28,2041,2058,102058,86.968000,90.408000,250.000000,21742,22602,860,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,29,2042,2059,102059,90.468000,93.912000,250.000000,22617,23478,861,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-01,ses-garnettdream,lis,24,30,2043,2060,102060,93.960000,96.664000,250.000000,23490,24166,676,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-garnettdream\eeg\sub-01_ses-garnettdream_task-lis_run-24_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
